pass_,arm,cell,treatment,round,event,value
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,4,L1-dcache-load-misses:u,4912310
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,4,LLC-load-misses:u,
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,4,dTLB-load-misses:u,21405
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,4,page-faults:u,5058
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,4,elapsed_s,0.968970563
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,5,L1-dcache-load-misses:u,4884006
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,5,LLC-load-misses:u,
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,5,dTLB-load-misses:u,21799
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,5,page-faults:u,5057
C,9cebbbe,f7_n1000_bound_physics,RelaxBounds,5,elapsed_s,0.969426121
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,1,L1-dcache-load-misses:u,150481092
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,1,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,1,dTLB-load-misses:u,1339938
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,1,page-faults:u,101322
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,1,elapsed_s,1.970964107
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,2,L1-dcache-load-misses:u,159625894
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,2,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,2,dTLB-load-misses:u,1340900
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,2,page-faults:u,101324
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,2,elapsed_s,1.971782883
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,3,L1-dcache-load-misses:u,150387597
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,3,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,3,dTLB-load-misses:u,1335981
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,3,page-faults:u,101323
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,3,elapsed_s,1.965520214
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,4,L1-dcache-load-misses:u,151941522
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,4,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,4,dTLB-load-misses:u,1324977
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,4,page-faults:u,101326
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,4,elapsed_s,1.964569888
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,5,L1-dcache-load-misses:u,150450668
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,5,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,5,dTLB-load-misses:u,1334677
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,5,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,MakeConstraint,5,elapsed_s,1.974135122
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,1,L1-dcache-load-misses:u,150311909
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,1,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,1,dTLB-load-misses:u,1322061
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,1,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,1,elapsed_s,1.566472339
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,2,L1-dcache-load-misses:u,150781133
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,2,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,2,dTLB-load-misses:u,1256464
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,2,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,2,elapsed_s,1.564982536
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,3,L1-dcache-load-misses:u,150536480
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,3,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,3,dTLB-load-misses:u,1259718
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,3,page-faults:u,101323
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,3,elapsed_s,1.568534229
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,4,L1-dcache-load-misses:u,150836866
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,4,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,4,dTLB-load-misses:u,1330993
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,4,page-faults:u,101322
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,4,elapsed_s,1.568470439
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,5,L1-dcache-load-misses:u,150747716
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,5,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,5,dTLB-load-misses:u,1289069
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,5,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,MakeParameter,5,elapsed_s,1.566063671
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,1,L1-dcache-load-misses:u,150432055
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,1,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,1,dTLB-load-misses:u,1344510
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,1,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,1,elapsed_s,1.964841807
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,2,L1-dcache-load-misses:u,150522708
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,2,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,2,dTLB-load-misses:u,1339914
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,2,page-faults:u,101325
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,2,elapsed_s,1.967693053
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,3,L1-dcache-load-misses:u,150401140
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,3,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,3,dTLB-load-misses:u,1330696
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,3,page-faults:u,101323
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,3,elapsed_s,1.970737138
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,4,L1-dcache-load-misses:u,150422353
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,4,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,4,dTLB-load-misses:u,1334849
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,4,page-faults:u,101323
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,4,elapsed_s,1.968594759
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,5,L1-dcache-load-misses:u,150168814
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,5,LLC-load-misses:u,
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,5,dTLB-load-misses:u,1335625
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,5,page-faults:u,101322
C,9cebbbe,f7_n20000_bound_neutral,RelaxBounds,5,elapsed_s,1.965525373
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,1,L1-dcache-load-misses:u,25595945
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,1,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,1,dTLB-load-misses:u,153555
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,1,page-faults:u,24607
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,1,elapsed_s,0.968771154
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,2,L1-dcache-load-misses:u,25571066
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,2,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,2,dTLB-load-misses:u,153734
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,2,page-faults:u,24611
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,2,elapsed_s,0.968086218
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,3,L1-dcache-load-misses:u,25619468
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,3,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,3,dTLB-load-misses:u,154762
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,3,page-faults:u,24610
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,3,elapsed_s,0.969374941
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,4,L1-dcache-load-misses:u,25761098
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,4,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,4,dTLB-load-misses:u,154386
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,4,page-faults:u,24608
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,4,elapsed_s,0.968157458
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,5,L1-dcache-load-misses:u,25620717
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,5,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,5,dTLB-load-misses:u,153993
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,5,page-faults:u,24609
C,9cebbbe,f7_n5000_bound_physics,MakeConstraint,5,elapsed_s,0.968863314
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,L1-dcache-load-misses:u,25682992
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,dTLB-load-misses:u,152431
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,page-faults:u,24609
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,1,elapsed_s,1.117896234
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,L1-dcache-load-misses:u,25686361
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,dTLB-load-misses:u,153332
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,page-faults:u,24606
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,2,elapsed_s,1.109134416
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,L1-dcache-load-misses:u,25529281
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,dTLB-load-misses:u,153935
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,page-faults:u,24608
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,3,elapsed_s,1.109744503
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,L1-dcache-load-misses:u,25797820
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,dTLB-load-misses:u,153675
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,page-faults:u,24606
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,4,elapsed_s,1.120301423
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,L1-dcache-load-misses:u,25606709
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,dTLB-load-misses:u,154566
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,page-faults:u,24610
C,9cebbbe,f7_n5000_bound_physics,MakeParameter,5,elapsed_s,1.120139893
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,L1-dcache-load-misses:u,25618090
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,dTLB-load-misses:u,152917
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,page-faults:u,24609
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,1,elapsed_s,0.953593587
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,L1-dcache-load-misses:u,25543919
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,dTLB-load-misses:u,153413
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,page-faults:u,24607
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,2,elapsed_s,0.968775994
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,L1-dcache-load-misses:u,25623629
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,dTLB-load-misses:u,155079
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,page-faults:u,24606
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,3,elapsed_s,0.96744938
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,L1-dcache-load-misses:u,25582460
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,dTLB-load-misses:u,153016
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,page-faults:u,24609
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,4,elapsed_s,0.970172577
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,L1-dcache-load-misses:u,25532947
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,LLC-load-misses:u,
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,dTLB-load-misses:u,153902
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,page-faults:u,24610
C,9cebbbe,f7_n5000_bound_physics,RelaxBounds,5,elapsed_s,0.955957526
C,control,f7_n10000_bound_neutral,MakeConstraint,1,L1-dcache-load-misses:u,74278522
C,control,f7_n10000_bound_neutral,MakeConstraint,1,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeConstraint,1,dTLB-load-misses:u,529496
C,control,f7_n10000_bound_neutral,MakeConstraint,1,page-faults:u,50739
C,control,f7_n10000_bound_neutral,MakeConstraint,1,elapsed_s,0.967685569
C,control,f7_n10000_bound_neutral,MakeConstraint,2,L1-dcache-load-misses:u,73933652
C,control,f7_n10000_bound_neutral,MakeConstraint,2,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeConstraint,2,dTLB-load-misses:u,531752
C,control,f7_n10000_bound_neutral,MakeConstraint,2,page-faults:u,50742
C,control,f7_n10000_bound_neutral,MakeConstraint,2,elapsed_s,0.966931063
C,control,f7_n10000_bound_neutral,MakeConstraint,3,L1-dcache-load-misses:u,73819203
C,control,f7_n10000_bound_neutral,MakeConstraint,3,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeConstraint,3,dTLB-load-misses:u,528167
C,control,f7_n10000_bound_neutral,MakeConstraint,3,page-faults:u,50741
C,control,f7_n10000_bound_neutral,MakeConstraint,3,elapsed_s,0.965148822
C,control,f7_n10000_bound_neutral,MakeConstraint,4,L1-dcache-load-misses:u,73899955
C,control,f7_n10000_bound_neutral,MakeConstraint,4,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeConstraint,4,dTLB-load-misses:u,540241
C,control,f7_n10000_bound_neutral,MakeConstraint,4,page-faults:u,50739
C,control,f7_n10000_bound_neutral,MakeConstraint,4,elapsed_s,0.963152991
C,control,f7_n10000_bound_neutral,MakeConstraint,5,L1-dcache-load-misses:u,73771573
C,control,f7_n10000_bound_neutral,MakeConstraint,5,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeConstraint,5,dTLB-load-misses:u,538232
C,control,f7_n10000_bound_neutral,MakeConstraint,5,page-faults:u,50739
C,control,f7_n10000_bound_neutral,MakeConstraint,5,elapsed_s,0.968476596
C,control,f7_n10000_bound_neutral,MakeParameter,1,L1-dcache-load-misses:u,73991331
C,control,f7_n10000_bound_neutral,MakeParameter,1,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeParameter,1,dTLB-load-misses:u,534651
C,control,f7_n10000_bound_neutral,MakeParameter,1,page-faults:u,50741
C,control,f7_n10000_bound_neutral,MakeParameter,1,elapsed_s,1.335708493
C,control,f7_n10000_bound_neutral,MakeParameter,2,L1-dcache-load-misses:u,73832767
C,control,f7_n10000_bound_neutral,MakeParameter,2,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeParameter,2,dTLB-load-misses:u,535023
C,control,f7_n10000_bound_neutral,MakeParameter,2,page-faults:u,50742
C,control,f7_n10000_bound_neutral,MakeParameter,2,elapsed_s,1.335047387
C,control,f7_n10000_bound_neutral,MakeParameter,3,L1-dcache-load-misses:u,74331964
C,control,f7_n10000_bound_neutral,MakeParameter,3,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeParameter,3,dTLB-load-misses:u,531494
C,control,f7_n10000_bound_neutral,MakeParameter,3,page-faults:u,50741
C,control,f7_n10000_bound_neutral,MakeParameter,3,elapsed_s,1.338007542
C,control,f7_n10000_bound_neutral,MakeParameter,4,L1-dcache-load-misses:u,73926362
C,control,f7_n10000_bound_neutral,MakeParameter,4,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeParameter,4,dTLB-load-misses:u,530130
C,control,f7_n10000_bound_neutral,MakeParameter,4,page-faults:u,50742
C,control,f7_n10000_bound_neutral,MakeParameter,4,elapsed_s,1.340779849
C,control,f7_n10000_bound_neutral,MakeParameter,5,L1-dcache-load-misses:u,73829552
C,control,f7_n10000_bound_neutral,MakeParameter,5,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,MakeParameter,5,dTLB-load-misses:u,529590
C,control,f7_n10000_bound_neutral,MakeParameter,5,page-faults:u,50739
C,control,f7_n10000_bound_neutral,MakeParameter,5,elapsed_s,1.335377125
C,control,f7_n10000_bound_neutral,RelaxBounds,1,L1-dcache-load-misses:u,73850579
C,control,f7_n10000_bound_neutral,RelaxBounds,1,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,RelaxBounds,1,dTLB-load-misses:u,533815
C,control,f7_n10000_bound_neutral,RelaxBounds,1,page-faults:u,50742
C,control,f7_n10000_bound_neutral,RelaxBounds,1,elapsed_s,0.958819262
C,control,f7_n10000_bound_neutral,RelaxBounds,2,L1-dcache-load-misses:u,74025043
C,control,f7_n10000_bound_neutral,RelaxBounds,2,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,RelaxBounds,2,dTLB-load-misses:u,530594
C,control,f7_n10000_bound_neutral,RelaxBounds,2,page-faults:u,50741
C,control,f7_n10000_bound_neutral,RelaxBounds,2,elapsed_s,0.969065953
C,control,f7_n10000_bound_neutral,RelaxBounds,3,L1-dcache-load-misses:u,73752684
C,control,f7_n10000_bound_neutral,RelaxBounds,3,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,RelaxBounds,3,dTLB-load-misses:u,528694
C,control,f7_n10000_bound_neutral,RelaxBounds,3,page-faults:u,50738
C,control,f7_n10000_bound_neutral,RelaxBounds,3,elapsed_s,0.968690264
C,control,f7_n10000_bound_neutral,RelaxBounds,4,L1-dcache-load-misses:u,73896530
C,control,f7_n10000_bound_neutral,RelaxBounds,4,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,RelaxBounds,4,dTLB-load-misses:u,531269
C,control,f7_n10000_bound_neutral,RelaxBounds,4,page-faults:u,50738
C,control,f7_n10000_bound_neutral,RelaxBounds,4,elapsed_s,0.96747046
C,control,f7_n10000_bound_neutral,RelaxBounds,5,L1-dcache-load-misses:u,73823881
C,control,f7_n10000_bound_neutral,RelaxBounds,5,LLC-load-misses:u,
C,control,f7_n10000_bound_neutral,RelaxBounds,5,dTLB-load-misses:u,530640
C,control,f7_n10000_bound_neutral,RelaxBounds,5,page-faults:u,50741
C,control,f7_n10000_bound_neutral,RelaxBounds,5,elapsed_s,0.95919342
C,control,f7_n1000_bound_physics,MakeConstraint,1,L1-dcache-load-misses:u,4851636
C,control,f7_n1000_bound_physics,MakeConstraint,1,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeConstraint,1,dTLB-load-misses:u,21227
C,control,f7_n1000_bound_physics,MakeConstraint,1,page-faults:u,5082
C,control,f7_n1000_bound_physics,MakeConstraint,1,elapsed_s,0.969531491
C,control,f7_n1000_bound_physics,MakeConstraint,2,L1-dcache-load-misses:u,4876767
C,control,f7_n1000_bound_physics,MakeConstraint,2,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeConstraint,2,dTLB-load-misses:u,21853
C,control,f7_n1000_bound_physics,MakeConstraint,2,page-faults:u,5083
C,control,f7_n1000_bound_physics,MakeConstraint,2,elapsed_s,0.969102882
C,control,f7_n1000_bound_physics,MakeConstraint,3,L1-dcache-load-misses:u,4855232
C,control,f7_n1000_bound_physics,MakeConstraint,3,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeConstraint,3,dTLB-load-misses:u,21669
C,control,f7_n1000_bound_physics,MakeConstraint,3,page-faults:u,5079
C,control,f7_n1000_bound_physics,MakeConstraint,3,elapsed_s,0.969250292
C,control,f7_n1000_bound_physics,MakeConstraint,4,L1-dcache-load-misses:u,4839351
C,control,f7_n1000_bound_physics,MakeConstraint,4,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeConstraint,4,dTLB-load-misses:u,21198
C,control,f7_n1000_bound_physics,MakeConstraint,4,page-faults:u,5082
C,control,f7_n1000_bound_physics,MakeConstraint,4,elapsed_s,0.969347331
C,control,f7_n1000_bound_physics,MakeConstraint,5,L1-dcache-load-misses:u,4850825
C,control,f7_n1000_bound_physics,MakeConstraint,5,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeConstraint,5,dTLB-load-misses:u,21664
C,control,f7_n1000_bound_physics,MakeConstraint,5,page-faults:u,5078
C,control,f7_n1000_bound_physics,MakeConstraint,5,elapsed_s,0.968947873
C,control,f7_n1000_bound_physics,MakeParameter,1,L1-dcache-load-misses:u,4874901
C,control,f7_n1000_bound_physics,MakeParameter,1,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeParameter,1,dTLB-load-misses:u,21558
C,control,f7_n1000_bound_physics,MakeParameter,1,page-faults:u,5080
C,control,f7_n1000_bound_physics,MakeParameter,1,elapsed_s,0.852282597
C,control,f7_n1000_bound_physics,MakeParameter,2,L1-dcache-load-misses:u,4839335
C,control,f7_n1000_bound_physics,MakeParameter,2,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeParameter,2,dTLB-load-misses:u,21795
C,control,f7_n1000_bound_physics,MakeParameter,2,page-faults:u,5083
C,control,f7_n1000_bound_physics,MakeParameter,2,elapsed_s,0.847799578
C,control,f7_n1000_bound_physics,MakeParameter,3,L1-dcache-load-misses:u,4835539
C,control,f7_n1000_bound_physics,MakeParameter,3,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeParameter,3,dTLB-load-misses:u,21791
C,control,f7_n1000_bound_physics,MakeParameter,3,page-faults:u,5079
C,control,f7_n1000_bound_physics,MakeParameter,3,elapsed_s,0.774378542
C,control,f7_n1000_bound_physics,MakeParameter,4,L1-dcache-load-misses:u,4867823
C,control,f7_n1000_bound_physics,MakeParameter,4,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeParameter,4,dTLB-load-misses:u,22015
C,control,f7_n1000_bound_physics,MakeParameter,4,page-faults:u,5082
C,control,f7_n1000_bound_physics,MakeParameter,4,elapsed_s,0.85142681
C,control,f7_n1000_bound_physics,MakeParameter,5,L1-dcache-load-misses:u,4893453
C,control,f7_n1000_bound_physics,MakeParameter,5,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,MakeParameter,5,dTLB-load-misses:u,22961
C,control,f7_n1000_bound_physics,MakeParameter,5,page-faults:u,5082
C,control,f7_n1000_bound_physics,MakeParameter,5,elapsed_s,0.848629495
C,control,f7_n1000_bound_physics,RelaxBounds,1,L1-dcache-load-misses:u,4835126
C,control,f7_n1000_bound_physics,RelaxBounds,1,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,RelaxBounds,1,dTLB-load-misses:u,21639
C,control,f7_n1000_bound_physics,RelaxBounds,1,page-faults:u,5083
C,control,f7_n1000_bound_physics,RelaxBounds,1,elapsed_s,0.969450831
C,control,f7_n1000_bound_physics,RelaxBounds,2,L1-dcache-load-misses:u,4835402
C,control,f7_n1000_bound_physics,RelaxBounds,2,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,RelaxBounds,2,dTLB-load-misses:u,21507
C,control,f7_n1000_bound_physics,RelaxBounds,2,page-faults:u,5081
C,control,f7_n1000_bound_physics,RelaxBounds,2,elapsed_s,0.968794894
C,control,f7_n1000_bound_physics,RelaxBounds,3,L1-dcache-load-misses:u,4861442
C,control,f7_n1000_bound_physics,RelaxBounds,3,LLC-load-misses:u,
C,control,f7_n1000_bound_physics,RelaxBounds,3,dTLB-load-misses:u,21656
C,control,f7_n1000_bound_physics,RelaxBounds,3,page-faults:u,5082
C,control,f7_n1000_bound_physics,RelaxBounds,3,elapsed_s,0.969454671
